Date,Open,High,Low,Close,Adj Close,Volume
07/21/2017,148000.0,148000.0,146500.0,147500.0,124709.4921875,303019
07/24/2017,148000.0,148000.0,144500.0,145000.0,122595.7890625,558419
07/25/2017,145000.0,147500.0,144500.0,146000.0,123441.2734375,769128
07/26/2017,147000.0,150000.0,146500.0,148000.0,125132.2265625,1000733
07/27/2017,148000.0,148500.0,144500.0,146500.0,123864.0234375,552184
07/28/2017,146500.0,150000.0,146500.0,149500.0,126400.4921875,857408
07/31/2017,149500.0,149500.0,144500.0,145000.0,122595.7890625,871600
08/01/2017,145000.0,147000.0,144500.0,145500.0,123018.53125,415903
08/02/2017,146500.0,148000.0,145500.0,147500.0,124709.4921875,462222
08/03/2017,147500.0,149500.0,146000.0,148500.0,125554.9921875,643295
08/04/2017,148000.0,151000.0,147000.0,150000.0,126823.2265625,520334
08/07/2017,150500.0,151000.0,148000.0,148000.0,125132.2265625,280334
08/08/2017,147000.0,147500.0,143500.0,144000.0,121750.3046875,655022
08/09/2017,145000.0,146000.0,144000.0,146000.0,123441.2734375,391355
08/10/2017,144500.0,146500.0,144000.0,145000.0,122595.7890625,576598
08/11/2017,143500.0,145500.0,141000.0,142000.0,120059.3203125,607681
08/14/2017,142500.0,146000.0,142000.0,144500.0,122173.0234375,319856
08/16/2017,145000.0,146000.0,143000.0,144500.0,122173.0234375,417168
08/17/2017,143000.0,144500.0,141500.0,144000.0,121750.3046875,250791
08/18/2017,144000.0,145500.0,143500.0,144500.0,122173.0234375,253371
08/21/2017,145000.0,148500.0,143500.0,148000.0,125132.2265625,430402
08/22/2017,148000.0,150000.0,145000.0,147000.0,124286.75,533818
08/23/2017,146500.0,147500.0,145500.0,146500.0,123864.0234375,245112
08/24/2017,146500.0,147000.0,143500.0,143500.0,121327.5546875,505047
08/25/2017,143500.0,145500.0,143000.0,144500.0,122173.0234375,362052
08/28/2017,144000.0,146000.0,144000.0,144500.0,122173.0234375,319822
08/29/2017,143000.0,144500.0,142500.0,144000.0,121750.3046875,332462
08/30/2017,142500.0,144000.0,138500.0,143000.0,120904.8125,762771
08/31/2017,142000.0,145000.0,139500.0,140500.0,118791.0859375,834907
09/01/2017,141000.0,143500.0,139500.0,143000.0,120904.8125,541048
09/04/2017,140000.0,142500.0,139500.0,140000.0,118368.3359375,326756
09/05/2017,141000.0,142000.0,137000.0,138000.0,116677.3671875,546091
09/06/2017,138000.0,138500.0,133500.0,136000.0,114986.375,694527
09/07/2017,138000.0,139000.0,137000.0,138000.0,116677.3671875,531212
09/08/2017,138000.0,138500.0,133000.0,135500.0,114563.6328125,637658
09/11/2017,134500.0,136500.0,133500.0,135000.0,114140.890625,488905
09/12/2017,135000.0,137500.0,134500.0,136000.0,114986.375,379325
09/13/2017,136500.0,137500.0,133500.0,134000.0,113295.421875,588704
09/14/2017,134000.0,137000.0,133000.0,137000.0,115831.859375,904204
09/15/2017,135500.0,137000.0,134000.0,136500.0,115409.1171875,369517
09/18/2017,136500.0,137500.0,135500.0,137000.0,115831.859375,415861
09/19/2017,136500.0,141000.0,136500.0,140000.0,118368.3359375,627903
09/20/2017,141000.0,143000.0,139500.0,142000.0,120059.3203125,618904
09/21/2017,140500.0,142000.0,138500.0,141500.0,119636.5703125,467712
09/25/2017,141000.0,143000.0,140000.0,141000.0,119213.8359375,307434
09/26/2017,141000.0,141000.0,141000.0,141000.0,119213.8359375,0
09/27/2017,146000.0,149000.0,145500.0,147500.0,124709.4921875,623568
09/28/2017,147000.0,148000.0,145000.0,147000.0,124286.75,541478
09/29/2017,148500.0,151000.0,147500.0,150500.0,127245.9765625,808779
10/10/2017,149500.0,152000.0,147500.0,151000.0,127668.7109375,886098
10/11/2017,151000.0,156500.0,151000.0,155000.0,131050.6640625,993821
10/12/2017,155000.0,156500.0,152500.0,156500.0,132318.90625,576444
10/13/2017,155000.0,155500.0,152000.0,154500.0,130627.9296875,644646
10/16/2017,154500.0,155000.0,152000.0,153000.0,129359.6953125,521198
10/17/2017,153000.0,153500.0,148500.0,149500.0,126400.4921875,510688
10/18/2017,148000.0,153500.0,147000.0,150500.0,127245.9765625,695484
10/19/2017,152000.0,154000.0,150500.0,151500.0,128091.453125,474052
10/20/2017,151500.0,152500.0,150500.0,151500.0,128091.453125,227605
10/23/2017,151000.0,153000.0,150500.0,151500.0,128091.453125,387789
10/24/2017,151500.0,152500.0,150000.0,151000.0,127668.7109375,357958
10/25/2017,150000.0,150500.0,146500.0,148500.0,125554.9921875,829299
10/26/2017,148500.0,160000.0,148000.0,159500.0,134855.375,1550507
10/27/2017,159500.0,161500.0,156500.0,158500.0,134009.859375,776439
10/30/2017,160000.0,160500.0,154500.0,156000.0,131896.15625,540408
10/31/2017,157000.0,162000.0,156000.0,161000.0,136123.59375,905364
11/01/2017,159000.0,162000.0,158500.0,160500.0,135700.890625,601287
11/02/2017,159000.0,160500.0,158000.0,160000.0,135278.125,353460
11/03/2017,161000.0,164000.0,159500.0,161500.0,136546.328125,426678
11/06/2017,160000.0,163000.0,157500.0,158500.0,134009.859375,530662
11/07/2017,157000.0,159500.0,153500.0,155000.0,131050.6640625,754723
11/08/2017,153500.0,157000.0,153500.0,155000.0,131050.6640625,384213
11/09/2017,156000.0,156000.0,153000.0,155500.0,131473.40625,543762
11/10/2017,154000.0,155500.0,153500.0,154500.0,130627.9296875,333985
11/13/2017,156500.0,161500.0,156000.0,160500.0,135700.890625,664551
11/14/2017,160000.0,160500.0,157500.0,160500.0,135700.890625,493631
11/15/2017,161500.0,163000.0,160000.0,161500.0,136546.328125,568064
11/16/2017,162000.0,162000.0,158000.0,159500.0,134855.375,392185
11/17/2017,158000.0,159000.0,156000.0,157000.0,132741.65625,493488
11/20/2017,155500.0,157500.0,154000.0,156500.0,132318.90625,392823
11/21/2017,157000.0,158500.0,156000.0,157000.0,132741.65625,279920
11/22/2017,157000.0,159000.0,155000.0,155000.0,131050.6640625,298605
11/23/2017,156000.0,157000.0,154500.0,157000.0,132741.65625,327088
11/24/2017,156000.0,159500.0,155500.0,159000.0,134432.609375,414474
11/27/2017,158500.0,160000.0,158000.0,158500.0,134009.859375,508762
11/28/2017,156500.0,160500.0,155000.0,157000.0,132741.65625,360463
11/29/2017,158000.0,161000.0,157500.0,160500.0,135700.890625,550470
11/30/2017,163000.0,166500.0,162500.0,164500.0,139082.8125,1207560
12/01/2017,164500.0,165500.0,161500.0,161500.0,136546.328125,529049
12/04/2017,160500.0,160500.0,157500.0,160500.0,135700.890625,412767
12/05/2017,159000.0,162500.0,159000.0,161500.0,136546.328125,298181
12/06/2017,159500.0,162500.0,159500.0,162000.0,136969.078125,435843
12/07/2017,163000.0,163000.0,160000.0,161500.0,136546.328125,317111
12/08/2017,159500.0,161000.0,157000.0,158500.0,134009.859375,562488
12/11/2017,158000.0,158500.0,149500.0,150000.0,126823.2265625,1235495
12/12/2017,149000.0,151500.0,148000.0,150000.0,126823.2265625,594577
12/13/2017,151500.0,152500.0,150000.0,151500.0,128091.453125,449530
12/14/2017,151000.0,154500.0,150500.0,150500.0,127245.9765625,848663
12/15/2017,151500.0,154000.0,150500.0,154000.0,130205.1875,414172
12/18/2017,154000.0,155000.0,152000.0,154000.0,130205.1875,304658
12/19/2017,154000.0,155500.0,152500.0,153000.0,129359.6953125,301402
12/21/2017,151500.0,152500.0,150000.0,150000.0,126823.2265625,393766
12/22/2017,151000.0,153000.0,150500.0,153000.0,129359.6953125,257517
12/26/2017,152000.0,155000.0,151500.0,154000.0,130205.1875,319229
12/27/2017,151500.0,157000.0,150000.0,156500.0,134947.765625,445829
12/28/2017,154500.0,156000.0,152000.0,156000.0,134516.609375,405259
01/02/2018,150500.0,153000.0,149000.0,149500.0,128911.7578125,731763
01/03/2018,149000.0,151000.0,149000.0,150500.0,129774.0390625,450874
01/04/2018,150500.0,151000.0,146000.0,146500.0,126324.90625,931558
01/05/2018,146000.0,149000.0,145500.0,149000.0,128480.609375,463695
01/08/2018,148500.0,151000.0,147500.0,151000.0,130205.171875,482619
01/09/2018,151000.0,152500.0,149500.0,152500.0,131498.625,465845
01/10/2018,152500.0,158000.0,152000.0,155500.0,134085.46875,793679
01/11/2018,156000.0,156500.0,152500.0,155000.0,133654.328125,476891
01/12/2018,153500.0,156000.0,153500.0,154000.0,132792.046875,424738
01/15/2018,154000.0,155000.0,151000.0,155000.0,133654.328125,315592
01/16/2018,153500.0,158000.0,153000.0,158000.0,136241.171875,440542
01/17/2018,157000.0,159000.0,156000.0,157500.0,135810.046875,363034
01/18/2018,157500.0,158000.0,154000.0,155000.0,133654.328125,324686
01/19/2018,155000.0,162000.0,154500.0,162000.0,139690.328125,637243
01/22/2018,162500.0,164000.0,158500.0,162500.0,140121.453125,582519
01/23/2018,163000.0,167500.0,161000.0,161000.0,138828.03125,727921
01/24/2018,160500.0,162000.0,156000.0,156500.0,134947.765625,653451
01/25/2018,155500.0,159000.0,154000.0,158500.0,136672.296875,776214
01/26/2018,155000.0,155500.0,149000.0,152500.0,131498.625,1058626
01/29/2018,153000.0,155500.0,152000.0,154500.0,133223.1875,504827
01/30/2018,155000.0,158000.0,154500.0,156000.0,134516.609375,458611
01/31/2018,157000.0,162000.0,154500.0,162000.0,139690.328125,926031
02/01/2018,161500.0,162000.0,158500.0,160500.0,138396.921875,478000
02/02/2018,161000.0,164000.0,160500.0,162500.0,140121.453125,813167
02/05/2018,162500.0,163000.0,159000.0,159000.0,137103.453125,670474
02/06/2018,158000.0,161000.0,153500.0,157500.0,135810.046875,690538
02/07/2018,157500.0,160500.0,156000.0,157500.0,135810.046875,552642
02/08/2018,158500.0,163500.0,156500.0,161000.0,138828.03125,883512
02/09/2018,156500.0,158500.0,154500.0,155000.0,133654.328125,721962
02/12/2018,155500.0,156500.0,153500.0,154000.0,132792.046875,554120
02/13/2018,154000.0,155500.0,152000.0,152500.0,131498.625,528608
02/14/2018,152000.0,155000.0,152000.0,154500.0,133223.1875,265716
02/19/2018,156500.0,157000.0,154500.0,155000.0,133654.328125,265257
02/20/2018,155000.0,156000.0,152500.0,153500.0,132360.90625,218792
02/21/2018,152500.0,161000.0,152500.0,160000.0,137965.78125,537567
02/22/2018,159000.0,159500.0,156000.0,157000.0,135378.90625,339005
02/23/2018,158500.0,159500.0,157500.0,159000.0,137103.453125,275917
02/26/2018,159000.0,162000.0,157500.0,161000.0,138828.03125,513314
02/27/2018,160500.0,162000.0,160000.0,161000.0,138828.03125,273491
02/28/2018,159000.0,163000.0,158000.0,161500.0,139259.171875,496851
03/02/2018,158000.0,159000.0,154500.0,156000.0,134516.609375,591106
03/05/2018,155500.0,157000.0,152500.0,153000.0,131929.75,410894
03/06/2018,154500.0,158000.0,154500.0,157000.0,135378.90625,375611
03/07/2018,154000.0,155000.0,152000.0,152500.0,131498.625,598406
03/08/2018,153500.0,155000.0,152000.0,154500.0,133223.1875,488545
03/09/2018,153500.0,155000.0,152500.0,154000.0,132792.046875,460548
03/12/2018,154000.0,155500.0,153000.0,153500.0,132360.90625,422236
03/13/2018,152500.0,155000.0,152500.0,153500.0,132360.90625,378343
03/14/2018,152500.0,157000.0,152000.0,156000.0,134516.609375,605609
03/15/2018,156500.0,159000.0,155000.0,157500.0,135810.046875,367882
03/16/2018,158000.0,159500.0,156000.0,157500.0,135810.046875,351970
03/19/2018,152500.0,153000.0,150000.0,151500.0,130636.3203125,749609
03/20/2018,150500.0,153500.0,150000.0,152500.0,131498.625,311027
03/21/2018,152500.0,155000.0,152500.0,154500.0,133223.1875,277076
03/22/2018,154500.0,154500.0,152000.0,152500.0,131498.625,330219
03/23/2018,151000.0,153000.0,150500.0,151500.0,130636.3203125,578521
03/26/2018,151000.0,152500.0,149500.0,149500.0,128911.7578125,466599
03/27/2018,150000.0,154000.0,149500.0,154000.0,132792.046875,683470
03/28/2018,153000.0,155000.0,148000.0,151500.0,130636.3203125,905733
03/29/2018,150500.0,152000.0,142500.0,143500.0,123738.0390625,1532300
03/30/2018,144000.0,145500.0,142500.0,143500.0,123738.0390625,525910
04/02/2018,144500.0,148500.0,144000.0,148500.0,128049.46875,569272
04/03/2018,147000.0,152500.0,145500.0,152000.0,131067.453125,2258712
04/04/2018,156000.0,159500.0,155000.0,156500.0,134947.765625,1198367
04/05/2018,157000.0,158000.0,153500.0,154000.0,132792.046875,404008
04/06/2018,155000.0,155500.0,152000.0,152500.0,131498.625,377964
04/09/2018,152000.0,153000.0,150500.0,151000.0,130205.171875,319141
04/10/2018,150000.0,153000.0,149000.0,151000.0,130205.171875,371422
04/11/2018,150500.0,152000.0,150000.0,150000.0,129342.890625,329076
04/12/2018,151000.0,152500.0,150000.0,152000.0,131067.453125,297375
04/13/2018,151500.0,152000.0,149500.0,150500.0,129774.0390625,425396
04/16/2018,151000.0,154000.0,150000.0,153000.0,131929.75,303065
04/17/2018,154000.0,158000.0,154000.0,157500.0,135810.046875,670905
04/18/2018,158000.0,159500.0,157000.0,158500.0,136672.296875,507655
04/19/2018,157500.0,158000.0,155000.0,158000.0,136241.171875,344290
04/20/2018,157000.0,160000.0,156500.0,160000.0,137965.78125,406412
04/23/2018,160000.0,160000.0,157000.0,159500.0,137534.609375,284140
04/24/2018,161500.0,165500.0,161500.0,162500.0,140121.453125,644850
04/25/2018,162000.0,164000.0,160000.0,164000.0,141414.90625,407673
04/26/2018,164000.0,164000.0,154500.0,156500.0,134947.765625,861668
04/27/2018,155000.0,161500.0,154000.0,158000.0,136241.171875,887506
04/30/2018,159000.0,160500.0,157000.0,160000.0,137965.78125,351811
05/02/2018,159000.0,160500.0,157000.0,160000.0,137965.78125,377086
05/03/2018,162500.0,163000.0,160000.0,160000.0,137965.78125,324816
05/04/2018,158000.0,160000.0,156500.0,158000.0,136241.171875,448848
05/08/2018,158500.0,161000.0,154500.0,156000.0,134516.609375,595219
05/09/2018,154500.0,156000.0,153500.0,153500.0,132360.90625,513770
05/10/2018,152500.0,154000.0,150500.0,152000.0,131067.453125,747954
05/11/2018,152000.0,154000.0,151500.0,153000.0,131929.75,319288
05/14/2018,153500.0,154500.0,150500.0,151000.0,130205.171875,439028
05/15/2018,150000.0,151500.0,148000.0,148500.0,128049.46875,611470
05/16/2018,148500.0,151500.0,146000.0,150500.0,129774.0390625,599945
05/17/2018,150500.0,151000.0,149500.0,149500.0,128911.7578125,297968
05/18/2018,148500.0,150000.0,148000.0,150000.0,129342.890625,330193
05/21/2018,149500.0,151000.0,149000.0,149000.0,128480.609375,332251
05/23/2018,147000.0,148500.0,144000.0,144500.0,124600.3046875,1062994
05/24/2018,144000.0,144500.0,139000.0,140000.0,120720.03125,1387498
05/25/2018,139500.0,141000.0,138500.0,139000.0,119857.7421875,697859
05/28/2018,139000.0,140500.0,138000.0,138500.0,119426.6015625,498199
05/29/2018,139500.0,141000.0,139000.0,140000.0,120720.03125,471953
05/30/2018,138500.0,139500.0,136000.0,137500.0,118564.3203125,648596
05/31/2018,139000.0,140000.0,137500.0,139000.0,119857.7421875,835047
06/01/2018,138500.0,140000.0,137500.0,140000.0,120720.03125,395619
06/04/2018,140000.0,144000.0,139000.0,143000.0,123306.890625,903195
06/05/2018,143500.0,144000.0,140500.0,142500.0,122875.7421875,374748
06/07/2018,142000.0,144000.0,141500.0,142500.0,122875.7421875,511413
06/08/2018,142000.0,142500.0,140000.0,141000.0,121582.328125,539842
06/11/2018,140000.0,140500.0,139000.0,139500.0,120288.8828125,441032
06/12/2018,140000.0,142000.0,139500.0,140500.0,121151.171875,486396
06/14/2018,138500.0,139000.0,135000.0,135000.0,116408.5859375,1036041
06/15/2018,136000.0,136500.0,133000.0,134000.0,115546.3203125,762750
06/18/2018,134500.0,136500.0,134500.0,135000.0,116408.5859375,497745
06/19/2018,134000.0,135000.0,131000.0,131500.0,113390.5859375,781548
06/20/2018,130500.0,131500.0,129000.0,129500.0,111666.0390625,595333
06/21/2018,129500.0,130500.0,127000.0,127000.0,109510.3125,608003
06/22/2018,126000.0,131000.0,125000.0,130000.0,112097.1640625,716503
06/25/2018,129500.0,130000.0,128000.0,129000.0,111234.8984375,563769
06/26/2018,128000.0,131000.0,127500.0,129500.0,111666.0390625,703936
06/27/2018,129000.0,130500.0,125500.0,127500.0,109941.4609375,935679
06/28/2018,126000.0,126500.0,123000.0,125000.0,108637.8046875,1101059
06/29/2018,124500.0,126000.0,123500.0,125500.0,109072.3515625,496503
07/02/2018,125000.0,125500.0,123000.0,123500.0,107334.140625,428578
07/03/2018,125500.0,125500.0,119500.0,122000.0,106030.5,556533
07/04/2018,120500.0,122500.0,118000.0,119500.0,103857.734375,510210
07/05/2018,119000.0,122000.0,118000.0,121500.0,105595.9453125,845590
07/06/2018,122500.0,126000.0,122500.0,123500.0,107334.140625,658197
07/09/2018,124000.0,125000.0,122500.0,124500.0,108203.25,303024
07/10/2018,123500.0,125500.0,122500.0,123500.0,107334.140625,328075
07/11/2018,121000.0,123000.0,120500.0,121500.0,105595.9453125,384762
07/12/2018,121500.0,125000.0,121000.0,123000.0,106899.6015625,613187
07/13/2018,123500.0,125000.0,122000.0,122500.0,106465.0546875,306680
07/16/2018,122500.0,127500.0,122500.0,126000.0,109506.8984375,494043
07/17/2018,126000.0,129000.0,125000.0,126500.0,109941.4609375,436989
07/18/2018,127000.0,128500.0,124000.0,124000.0,107768.703125,325090
07/19/2018,125000.0,125500.0,123500.0,124000.0,107768.703125,359064
07/20/2018,124500.0,128500.0,122500.0,127000.0,110376.0078125,463776
07/23/2018,127500.0,131000.0,127000.0,129500.0,112548.7734375,660426
07/24/2018,129500.0,130000.0,126500.0,129500.0,112548.7734375,479217
07/25/2018,130000.0,130500.0,129000.0,130500.0,113417.875,305338
07/26/2018,131000.0,131500.0,128000.0,130000.0,112983.3125,484321
07/27/2018,129500.0,131500.0,129000.0,129500.0,112548.7734375,365369
07/30/2018,129000.0,131000.0,128500.0,130500.0,113417.875,179748
07/31/2018,131000.0,131000.0,128500.0,129500.0,112548.7734375,306556
08/01/2018,130000.0,130500.0,128000.0,128500.0,111679.6640625,244440
08/02/2018,128000.0,128500.0,124000.0,125500.0,109072.3515625,425332
08/03/2018,124000.0,125500.0,124000.0,124000.0,107768.703125,468331
08/06/2018,124500.0,126000.0,124000.0,124500.0,108203.25,317150
08/07/2018,124000.0,126000.0,123500.0,125000.0,108637.8046875,285278
08/08/2018,125500.0,129500.0,125500.0,127500.0,110810.546875,816582
08/09/2018,126500.0,127500.0,125500.0,126000.0,109506.8984375,532068
08/10/2018,126000.0,127000.0,124500.0,126000.0,109506.8984375,194355
08/13/2018,125000.0,126000.0,123000.0,123500.0,107334.140625,319273
08/14/2018,124500.0,125000.0,122500.0,123000.0,106899.6015625,291859
08/16/2018,122000.0,127000.0,122000.0,126500.0,109941.4609375,561446
08/17/2018,125500.0,127000.0,125000.0,126500.0,109941.4609375,207735
08/20/2018,127500.0,128000.0,126000.0,127500.0,110810.546875,310969
08/21/2018,127000.0,127500.0,124000.0,125500.0,109072.3515625,339831
08/22/2018,125500.0,127000.0,124500.0,126000.0,109506.8984375,329800
08/23/2018,125500.0,126000.0,123000.0,124500.0,108203.25,229027
08/24/2018,123500.0,124500.0,123000.0,124500.0,108203.25,232363
08/27/2018,125000.0,125500.0,123500.0,124000.0,107768.703125,226756
08/28/2018,125000.0,127000.0,124000.0,125000.0,108637.8046875,402853
08/29/2018,125000.0,125000.0,123500.0,124000.0,107768.703125,309579
08/30/2018,124000.0,125000.0,123000.0,123500.0,107334.140625,385998
08/31/2018,124000.0,126000.0,123000.0,125000.0,108637.8046875,529278
09/03/2018,124500.0,126000.0,123500.0,125000.0,108637.8046875,264041
09/04/2018,125500.0,127000.0,124500.0,126500.0,109941.4609375,297393
09/05/2018,126500.0,131000.0,126500.0,129000.0,112114.21875,871735
09/06/2018,130000.0,136000.0,130000.0,134000.0,116459.7265625,935048
09/07/2018,136000.0,137000.0,131500.0,133000.0,115590.6328125,793026
09/10/2018,131500.0,133500.0,130000.0,131000.0,113852.4140625,320236
09/11/2018,130000.0,130500.0,128000.0,128000.0,111245.1015625,514468
09/12/2018,128500.0,131000.0,128000.0,129500.0,112548.7734375,340635
09/13/2018,130500.0,130500.0,128000.0,128500.0,111679.6640625,411245
09/14/2018,129500.0,131000.0,129000.0,129500.0,112548.7734375,259936
09/17/2018,129000.0,129500.0,128000.0,128500.0,111679.6640625,305158
09/18/2018,128500.0,130000.0,128000.0,128000.0,111245.1015625,368661
09/19/2018,128500.0,129000.0,125500.0,126500.0,109941.4609375,420484
09/20/2018,126500.0,130000.0,126000.0,129000.0,112114.21875,378436
09/21/2018,131000.0,131000.0,127500.0,129000.0,112114.21875,765535
09/27/2018,130000.0,130500.0,128500.0,130500.0,113417.875,465760
09/28/2018,130000.0,130500.0,128000.0,129500.0,112548.7734375,295867
10/01/2018,130000.0,130000.0,128500.0,129000.0,112114.21875,233662
10/02/2018,128500.0,129500.0,128000.0,128500.0,111679.6640625,215297
10/04/2018,128500.0,129000.0,122500.0,124500.0,108203.25,671140
10/05/2018,126000.0,126000.0,123000.0,124500.0,108203.25,284015
10/08/2018,123500.0,124000.0,121500.0,122000.0,106030.5,386710
10/10/2018,122500.0,123000.0,119500.0,120000.0,104292.2890625,536984
10/11/2018,118500.0,120500.0,116000.0,116000.0,100815.8828125,701523
10/12/2018,115500.0,118000.0,114500.0,115500.0,100381.328125,672541
10/15/2018,116500.0,117000.0,111500.0,113500.0,98643.1328125,697689
10/16/2018,114000.0,117500.0,113500.0,116500.0,101250.4296875,503295
10/17/2018,117500.0,119500.0,116500.0,118500.0,102988.640625,385112
10/18/2018,118000.0,118500.0,114000.0,116000.0,100815.8828125,708181
10/19/2018,114500.0,117500.0,114000.0,115500.0,100381.328125,493067
10/22/2018,115000.0,118000.0,114500.0,118000.0,102554.09375,378176
10/23/2018,117000.0,118000.0,114000.0,116500.0,101250.4296875,575347
10/24/2018,117500.0,118500.0,116000.0,117000.0,101684.9765625,776694
10/25/2018,116000.0,116000.0,102500.0,110000.0,95601.2578125,1633392
10/26/2018,110000.0,113000.0,107500.0,108000.0,93863.0625,867074
10/29/2018,106000.0,108500.0,104000.0,106000.0,92124.859375,876545
10/30/2018,106500.0,109500.0,106000.0,107500.0,93428.515625,429587
10/31/2018,106500.0,107000.0,103500.0,106500.0,92559.4140625,752213
11/01/2018,106500.0,109000.0,104500.0,108500.0,94297.6015625,487868
11/02/2018,107000.0,110500.0,106500.0,110000.0,95601.2578125,586857
11/05/2018,107000.0,107500.0,103500.0,104000.0,90386.65625,921610
11/06/2018,105000.0,108500.0,104500.0,107500.0,93428.515625,775343
11/07/2018,106500.0,108000.0,105500.0,107500.0,93428.515625,619311
11/08/2018,109000.0,109000.0,105500.0,105500.0,91690.3046875,588487
11/09/2018,106000.0,110000.0,104500.0,105000.0,91255.75,668003
11/12/2018,105000.0,105500.0,100500.0,102000.0,88648.453125,792697
11/13/2018,99900.0,102500.0,99600.0,102500.0,89082.9921875,397209
11/14/2018,103500.0,104500.0,100500.0,101500.0,88213.8984375,637102
11/15/2018,101000.0,103500.0,100500.0,103000.0,89517.5546875,449187
11/16/2018,104000.0,104500.0,102000.0,103000.0,89517.5546875,361507
11/19/2018,103000.0,103500.0,101000.0,101500.0,88213.8984375,555495
11/20/2018,101000.0,101000.0,97100.0,97500.0,84737.484375,1295271
11/21/2018,96500.0,97900.0,95800.0,97800.0,84998.2109375,883111
11/22/2018,98000.0,98000.0,92500.0,92800.0,80652.7109375,1527106
11/23/2018,92800.0,94000.0,92600.0,93700.0,81434.890625,558490
11/26/2018,93600.0,95800.0,93500.0,95100.0,82651.640625,663188
11/27/2018,95900.0,101500.0,95800.0,101000.0,87779.34375,1436195
11/28/2018,100500.0,101500.0,99800.0,101000.0,87779.34375,602728
11/29/2018,102000.0,103000.0,99100.0,100000.0,86910.2421875,811011
11/30/2018,103000.0,108000.0,102500.0,107000.0,92993.9609375,3017114
12/03/2018,108500.0,109000.0,106500.0,108500.0,94297.6015625,723565
12/04/2018,108500.0,108500.0,105500.0,107500.0,93428.515625,612079
12/05/2018,106000.0,108500.0,106000.0,107500.0,93428.515625,519108
12/06/2018,107500.0,112500.0,106000.0,110500.0,96035.828125,896541
12/07/2018,110000.0,112000.0,109500.0,111000.0,96470.375,566780
12/10/2018,108500.0,111000.0,108500.0,110500.0,96035.828125,367098
12/11/2018,109500.0,112500.0,108500.0,111500.0,96904.9140625,372363
12/12/2018,111500.0,121500.0,111000.0,118500.0,102988.640625,1558536
12/13/2018,116500.0,120000.0,116500.0,118500.0,102988.640625,1093587
12/14/2018,119000.0,120000.0,115000.0,116500.0,101250.4296875,534429
12/17/2018,115000.0,118500.0,112500.0,116500.0,101250.4296875,602835
12/18/2018,117500.0,120000.0,116000.0,118000.0,102554.09375,889260
12/19/2018,118500.0,123500.0,118500.0,123000.0,106899.6015625,841175
12/20/2018,121500.0,124500.0,120500.0,121500.0,105595.9453125,682779
12/21/2018,120500.0,122500.0,119500.0,122500.0,106465.0546875,643918
12/24/2018,122000.0,124000.0,121500.0,123000.0,106899.6015625,301455
12/26/2018,121500.0,122000.0,118500.0,120000.0,104292.2890625,550552
12/27/2018,118000.0,120000.0,117500.0,118500.0,105629.375,458613
12/28/2018,118500.0,120000.0,117500.0,118500.0,105629.375,398062
01/02/2019,117500.0,118000.0,113500.0,114000.0,101618.125,565493
01/03/2019,113000.0,118500.0,113000.0,116500.0,103846.59375,608591
01/04/2019,116000.0,123000.0,116000.0,119500.0,106520.75,1326978
01/07/2019,121000.0,121500.0,119500.0,120500.0,107412.140625,428416
01/08/2019,121500.0,123500.0,118500.0,119500.0,106520.75,582117
01/09/2019,119000.0,124000.0,119000.0,123000.0,109640.6171875,846392
01/10/2019,121500.0,123000.0,119500.0,123000.0,109640.6171875,648837
01/11/2019,123000.0,124500.0,122000.0,123000.0,109640.6171875,440529
01/14/2019,122500.0,124000.0,121000.0,121500.0,108303.53125,297709
01/15/2019,121000.0,128000.0,120500.0,127500.0,113651.84375,828015
01/16/2019,127000.0,129000.0,126000.0,128500.0,114543.2421875,397335
01/17/2019,128500.0,130000.0,127500.0,129500.0,115434.6328125,513711
01/18/2019,129500.0,131500.0,129500.0,131000.0,116771.703125,556106
01/21/2019,132000.0,132000.0,126500.0,127000.0,113206.15625,657273
01/22/2019,126500.0,128000.0,125000.0,127500.0,113651.84375,446263
01/23/2019,128000.0,130000.0,127000.0,129000.0,114988.9375,422209
01/24/2019,128000.0,130000.0,124500.0,130000.0,115880.3203125,778826
01/25/2019,127500.0,130000.0,127500.0,128500.0,114543.2421875,535338
01/28/2019,128500.0,130000.0,125500.0,126500.0,112760.46875,541428
01/29/2019,126500.0,128500.0,126000.0,128000.0,114097.5390625,445671
01/30/2019,128500.0,129500.0,126500.0,129500.0,115434.6328125,463542
01/31/2019,130000.0,131000.0,128500.0,129500.0,115434.6328125,509642
02/01/2019,129500.0,130000.0,128500.0,129500.0,115434.6328125,392755
02/07/2019,128500.0,129000.0,125500.0,126000.0,112314.765625,530165
02/08/2019,125500.0,126500.0,124500.0,125500.0,111869.078125,365392
02/11/2019,126000.0,129000.0,126000.0,127500.0,113651.84375,425879
02/12/2019,129000.0,129000.0,126500.0,128500.0,114543.2421875,443035
02/13/2019,128500.0,128500.0,124000.0,124500.0,110977.6875,620173
02/14/2019,123500.0,124000.0,119500.0,121500.0,108303.53125,1072937
02/15/2019,121000.0,121500.0,120000.0,121000.0,107857.828125,446734
02/18/2019,121000.0,122000.0,118500.0,120500.0,107412.140625,557734
02/19/2019,119500.0,120500.0,119000.0,119500.0,106520.75,470357
02/20/2019,119500.0,121500.0,119000.0,119000.0,106075.0703125,735087
02/21/2019,118500.0,121000.0,118500.0,120000.0,106966.4453125,588691
02/22/2019,119500.0,121500.0,119500.0,121000.0,107857.828125,353516
